v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq
,0,4,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,3,,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,934b14081,2,2,0,4,yes,3,no,4,0,1,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,39,9,1521,16,9,4,4.0,1.0,16,1521
,0,4,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,6,,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,934b14081,2,2,0,4,yes,3,no,4,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,39,36,1521,16,9,4,4.0,1.0,16,1521
,0,4,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,6,,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,934b14081,2,2,0,4,yes,3,no,4,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,14,36,196,16,9,4,4.0,1.0,16,196
,0,4,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,0,,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,934b14081,2,2,0,4,yes,3,no,4,1,0,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,5,0,25,16,9,4,4.0,1.0,16,25
,0,6,0,1,1,1,1.0,1,2,3,0,2,2,1,4,5,3,5,13,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,666a9b79f,0,3,2,3,2,3,no,6,0,0,0,0,0,0,0,1,0,5,1.0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,50,169,2500,9,9,0,1.0,4.0,36,2500
,0,6,0,1,1,1,1.0,1,2,3,0,2,2,1,4,5,3,5,3,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,666a9b79f,0,3,2,3,2,3,no,6,0,1,0,0,0,0,0,0,0,5,1.0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,80,9,6400,9,9,0,1.0,4.0,36,6400
,0,6,0,1,1,1,1.0,1,2,3,0,2,2,1,4,5,3,5,3,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,666a9b79f,0,3,2,3,2,3,no,6,0,1,0,0,0,0,0,0,0,5,1.0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,83,9,6889,9,9,0,1.0,4.0,36,6889
,0,5,0,1,1,0,0.0,1,0,1,1,2,3,2,2,4,4,4,2,110000.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,469d251d1,3,1,0,4,3,no,9,9,0,1,0,0,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,9,4,81,16,0,9,1.7777778999999998,9.0,81,81
,0,5,0,1,1,0,0.0,1,0,1,1,2,3,2,2,4,4,4,0,110000.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,469d251d1,3,1,0,4,3,no,9,9,1,0,0,0,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,5,0,25,16,0,9,1.7777778999999998,9.0,81,25
,0,5,0,1,1,0,0.0,1,0,1,1,2,3,2,2,4,4,4,4,110000.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,469d251d1,3,1,0,4,3,no,9,9,0,1,0,0,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,12,16,144,16,0,9,1.7777778999999998,9.0,81,144
,0,5,0,1,1,0,0.0,1,0,1,1,2,3,2,2,4,4,4,9,110000.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,469d251d1,3,1,0,4,3,no,9,9,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,28,81,784,16,0,9,1.7777778999999998,9.0,81,784
,0,3,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,6,,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71cd52a80,2,2,0,4,yes,6,no,7,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,39,36,1521,16,36,4,4.0,1.0,49,1521
,0,3,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,8,,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71cd52a80,2,2,0,4,yes,6,no,7,0,0,0,1,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,36,64,1296,16,36,4,4.0,1.0,49,1296
,0,3,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,9,,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,71cd52a80,2,2,0,4,yes,6,no,7,0,0,0,0,0,1,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,16,81,256,16,36,4,4.0,1.0,49,256
,0,3,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,5,,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,71cd52a80,2,2,0,4,yes,6,no,7,0,1,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,12,25,144,16,36,4,4.0,1.0,49,144
,0,4,0,1,1,0,0.0,2,1,3,0,3,3,2,4,6,6,6,0,,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9c1890718,4,2,0,6,2,no,6,8,1,0,0,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,36,0,16,9.0,4.0,64,1
,0,4,0,1,1,0,0.0,2,1,3,0,3,3,2,4,6,6,6,0,,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9c1890718,4,2,0,6,2,no,6,8,1,0,0,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,5,0,25,36,0,16,9.0,4.0,64,25
,0,4,0,1,1,0,0.0,2,1,3,0,3,3,2,4,6,6,6,10,,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9c1890718,4,2,0,6,2,no,6,8,0,0,0,1,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,24,100,576,36,0,16,9.0,4.0,64,576
,0,4,0,1,1,0,0.0,2,1,3,0,3,3,2,4,6,6,6,6,,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9c1890718,4,2,0,6,2,no,6,8,0,0,1,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,13,36,169,36,0,16,9.0,4.0,64,169
,0,4,0,1,1,0,0.0,2,1,3,0,3,3,2,4,6,6,6,6,,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9c1890718,4,2,0,6,2,no,6,8,0,0,1,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,43,36,1849,36,0,16,9.0,4.0,64,1849
,0,4,0,1,1,0,0.0,2,1,3,0,3,3,2,4,6,6,6,7,,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9c1890718,4,2,0,6,2,no,6,8,0,0,0,1,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,14,49,196,36,0,16,9.0,4.0,64,196
,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,2,,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b84f8af2b,1,2,0,3,.5,2,no,7,0,1,0,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,32,4,1024,9,4,1,2.25,0.25,49,1024
,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,3,,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,b84f8af2b,1,2,0,3,.5,2,no,7,0,1,0,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,11,9,121,9,4,1,2.25,0.25,49,121
,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,12,,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,b84f8af2b,1,2,0,3,.5,2,no,7,0,0,0,0,0,0,1,0,0,2,1.5,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,22,144,484,9,4,1,2.25,0.25,49,484
,0,4,0,1,0,0,0.0,0,0,0,0,1,1,0,1,1,1,1,11,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,508d23af7,0,1,0,1,no,no,11,11,0,0,0,0,1,0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,58,121,3364,1,0,0,0.11111112,0.0,121,3364
,0,6,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,14,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,e5bbc24db,0,2,0,2,no,11,no,12,0,0,0,0,0,0,0,1,0,3,0.66666669,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,44,196,1936,4,121,0,0.44444448,0.0,144,1936
,0,6,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,11,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e5bbc24db,0,2,0,2,no,11,no,12,0,0,0,0,1,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,57,121,3249,4,121,0,0.44444448,0.0,144,3249
,0,4,0,1,1,0,0.0,0,0,0,0,3,3,0,3,3,3,3,10,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,654ef7612,2,1,0,3,2,no,6,6,0,0,0,0,0,1,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,17,100,289,9,0,4,2.25,4.0,36,289
,0,4,0,1,1,0,0.0,0,0,0,0,3,3,0,3,3,3,3,6,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,654ef7612,2,1,0,3,2,no,6,6,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,43,36,1849,9,0,4,2.25,4.0,36,1849
,0,4,0,1,1,0,0.0,0,0,0,0,3,3,0,3,3,3,3,8,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,654ef7612,2,1,0,3,2,no,6,6,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,16,64,256,9,0,4,2.25,4.0,36,256
,0,5,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,0,90000.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38f5cef77,1,3,0,4,.33333334,6,no,7,1,0,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,6,0,36,16,36,1,4.0,0.11111112,49,36
,0,5,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,3,90000.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38f5cef77,1,3,0,4,.33333334,6,no,7,0,1,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,44,9,1936,16,36,1,4.0,0.11111112,49,1936
,0,5,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,13,90000.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38f5cef77,1,3,0,4,.33333334,6,no,7,0,0,0,0,0,0,0,1,0,2,2.0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,20,169,400,16,36,1,4.0,0.11111112,49,400
,0,5,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,6,90000.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38f5cef77,1,3,0,4,.33333334,6,no,7,0,0,1,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,53,36,2809,16,36,1,4.0,0.11111112,49,2809
,0,7,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,5,6,150000.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,679460172,0,2,0,2,no,6,no,11,0,0,1,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,1,1,4,0,0,0,0,0,1,1,0,57,36,3249,4,36,0,2.7777777,0.0,121,3249
,0,7,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,5,16,150000.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,679460172,0,2,0,2,no,6,no,11,0,0,0,0,0,0,0,1,0,3,1.6666666,0,1,0,0,0,0,1,1,4,0,0,0,0,0,1,1,0,55,256,3025,4,36,0,2.7777777,0.0,121,3025
,0,7,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,16,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8a9e3efe0,0,2,0,2,no,11,no,13,0,0,0,0,0,0,0,1,0,4,0.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,55,256,3025,4,121,0,0.25,0.0,169,3025
,0,7,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,11,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8a9e3efe0,0,2,0,2,no,11,no,13,0,0,0,0,1,0,0,0,0,4,0.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,62,121,3844,4,121,0,0.25,0.0,169,3844
,0,7,0,1,1,1,1.0,0,2,2,1,1,2,1,3,4,4,4,17,150000.0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0f0a12b90,2,2,0,4,yes,11,no,14,0,0,0,0,0,0,0,1,0,4,1.0,0,1,0,0,0,1,1,1,4,0,0,0,0,0,1,0,1,40,289,1600,16,121,4,1.0,1.0,196,1600
,0,7,0,1,1,1,1.0,0,2,2,1,1,2,1,3,4,4,4,2,150000.0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0f0a12b90,2,2,0,4,yes,11,no,14,0,1,0,0,0,0,0,0,0,4,1.0,0,1,0,0,0,1,1,1,4,0,0,0,0,0,1,0,1,8,4,64,16,121,4,1.0,1.0,196,64
,0,7,0,1,1,1,1.0,0,2,2,1,1,2,1,3,4,4,4,11,150000.0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0f0a12b90,2,2,0,4,yes,11,no,14,0,0,0,0,1,0,0,0,0,4,1.0,0,1,0,0,0,1,1,1,4,0,0,0,0,0,1,0,1,40,121,1600,16,121,4,1.0,1.0,196,1600
,0,7,0,1,1,1,1.0,0,2,2,1,1,2,1,3,4,4,4,10,150000.0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0f0a12b90,2,2,0,4,yes,11,no,14,0,0,0,1,0,0,0,0,0,4,1.0,0,1,0,0,0,1,1,1,4,0,0,0,0,0,1,0,1,16,100,256,16,121,4,1.0,1.0,196,256
,1,3,1,1,0,0,0.0,2,3,5,2,1,3,4,4,8,8,8,4,,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,da2ecdcfd,6,2,0,8,3,yes,no,2,0,1,0,0,0,0,0,0,0,2,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,30,16,900,64,1,36,16.0,9.0,4,900
,1,3,1,1,0,0,0.0,2,3,5,2,1,3,4,4,8,8,8,6,,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,da2ecdcfd,6,2,0,8,3,yes,no,2,0,0,1,0,0,0,0,0,0,2,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,13,36,169,64,1,36,16.0,9.0,4,169
