Locationid,Location,LocPropertyType,LocProvince,LocPostal,LocDistrict,LocRegion,RegionName,Market,PopulationRank,FundraisingYear,cy_funds,cy_1_funds,cy_2_funds,change,target,cy_checkins,cy_1_checkins,cy_2_checkins,cy_contacts,cy_1_contacts,cy_2_contacts,cy_images,cy_1_images,cy_2_images,cy_notes,cy_1_notes,cy_2_notes
181575,2033,Buy More Supercenter,ND,58554,427,52,West,Fargo-Valley City,1,2017,11985.05,14875.3267,10941.54,-0.194300049,0,3,0,0,0,0,0,0,0,0,3,0,0
131476,6429,Member's Buy More,MI,49014,45,North Central,Central,Grand Rapids,2,2016,6236.1967,5389.19,10941.4,0.157167719,0,0,0,0,0,0,0,0,0,0,0,0,0
130164,4403,Buy More Supercenter,NY,12804,187,18,Northeast,Albany-Schenectady-Troy,2,2015,10281.47,6348.38,10940.71,0.619542308,1,0,0,0,0,0,0,0,0,0,0,0,0
181638,7238,Buy More Supercenter,NC,28529,302,27,Southeast,"Greenville, NC",1,2015,3281.9,500,10939.9695,5.5638,1,0,0,0,0,0,0,0,0,0,0,0,0
129922,3812,Buy More Supercenter,OH,43220,217,21,Northeast,"Columbus, OH",2,2017,3551.4699,4050.08,10938.44,-0.123111173,0,3,0,0,0,0,0,0,0,0,2,0,0
129450,3239,Buy More Supercenter,OR,97477,478,60,West,Eugene,1,2017,7203.8798,9119.6599,10938.28,-0.210071441,0,0,0,0,1,0,0,0,0,0,0,0,0
128028,1704,Buy More Supercenter,CA,95687,453,56,West,Sacramento,3,2015,9071.8,5134.72,10935.8198,0.766756513,1,0,0,0,0,0,0,0,0,0,0,0,0
128524,2157,Buy More Supercenter,MA,2747,160,16,Northeast,Boston,3,2017,12157.99,7658.7102,10934.67,0.587472261,1,2,0,0,2,0,0,0,0,0,0,0,0
129991,393,Buy More Supercenter,TN,38301,147,12,Southeast,Memphis,2,2016,4602.89,9050.9,10932.98,-0.491443945,0,1,0,0,1,0,0,0,0,0,0,0,0
129214,2904,Buy More,MA,2301,159,16,Northeast,Boston,3,2017,1315.4699,5442.9668,10932.21,-0.758317486,0,2,0,0,0,0,0,3,0,0,1,0,0
588433,6480,Buy More Supercenter,AZ,85226,373,46,West,Phoenix,3,2018,3781.4394,3044.7099,10931.5498,0.241970343,0,0,0,0,0,1,0,0,0,4,0,0,0
130742,5264,Buy More Supercenter,FL,34229,115,11,Southeast,Tampa-St. Petersburg,3,2016,2993.0567,5418.34,10931.5,-0.447606333,0,0,0,0,0,0,0,0,0,0,0,0,0
131659,6675,Member's Buy More,PA,16509,24,Northeast,Northeast,Erie,1,2016,8904.6,6366.89,10931.26,0.398579212,0,2,0,0,0,0,0,2,0,0,0,0,0
130595,5096,Buy More Supercenter,CA,92211,463,57,West,Los Angeles,3,2018,7688.4697,8821.3699,10930.0166,-0.128426788,0,1,1,1,0,1,0,0,0,2,1,1,0
128125,1791,Buy More Supercenter,MI,49412,200,19,Central,Grand Rapids,2,2015,4937.79,7257.76,10929.5896,-0.319653722,0,0,0,0,0,0,0,0,0,0,0,0,0
131675,6689,Member's Buy More,PR,725,86,Southeast,Southeast,San Juan,3,2018,9702.1795,1214.4899,10929.2665,6.988686855,1,1,0,1,0,0,0,0,0,2,1,0,0
129046,2721,Buy More Supercenter,PR,736,811,29,Southeast,San Juan,3,2016,12741.3334,7896.3,10928.6,0.613582741,1,0,0,0,0,0,0,0,0,0,0,0,0
128163,1826,Buy More,CA,93292,581,56,West,Fresno-Visalia,2,2017,8748.1798,5091.2567,10926.43,0.718275136,1,4,1,0,1,0,0,0,0,0,3,0,0
128207,1866,Buy More Supercenter,ME,4938,180,16,Northeast,Portland-Auburn,1,2017,8615.4799,8605.8568,10925.87,0.001118204,0,1,1,0,1,0,0,0,4,0,0,0,0
131592,6610,Member's Buy More,CA,91710,54,Western,West,Los Angeles,3,2018,13348.3296,17884.68,10921.93,-0.253644482,0,0,1,0,0,1,0,0,2,0,0,1,0
129664,3489,Buy More Supercenter,MD,21237,281,75,Northeast,Baltimore,3,2016,4544.0866,4117.24,10921.27,0.103672995,0,0,0,0,0,0,0,0,0,0,0,0,0
131505,6457,Member's Buy More,WV,25309,81,Northeast,Northeast,Charleston-Huntington,2,2017,4606.85,6948.61,10920.4,-0.337011287,0,2,0,0,0,1,0,2,2,0,1,0,0
130835,5370,Buy More Supercenter,CO,80504,379,47,West,Denver,3,2015,20852.45,20735.74,10920.1699,0.005628446,0,0,0,0,0,0,0,0,0,0,0,0,0
127832,1527,Buy More Supercenter,NC,27909,301,27,Northeast,Norfolk-Portsmouth,2,2017,11174.4298,11080.6467,10919.34,0.008463685,0,0,1,0,0,1,0,0,0,0,0,1,0
130559,5056,Buy More Supercenter,LA,70769,131,13,Southeast,Baton Rouge,1,2017,3504.6498,869.4602,10918.37,3.030834074,1,5,0,0,1,0,0,5,0,0,5,1,0
131656,6672,Member's Buy More,NM,87123,47,Western,West,Albuquerque-Santa Fe,2,2016,5227.29,5789.33,10915.36,-0.097082046,0,4,0,0,0,0,0,0,0,0,1,0,0
129565,3367,Buy More Supercenter,SC,29418,36,4,Southeast,"Charleston, SC",2,2018,9190.7099,6790.4298,10914.6834,0.353479849,0,0,6,2,0,1,0,0,2,0,0,1,0
130446,4860,Member's Buy More,WV,25801,81,Northeast,Northeast,Charleston-Huntington,2,2017,19195.45,16624.05,10913.47,0.154679516,0,5,1,0,0,1,0,13,4,0,1,0,0
128250,1904,Buy More Supercenter,VA,20176,292,75,Northeast,"Washington, DC",3,2017,4591.2798,8751.8432,10912.52,-0.475392818,0,3,3,0,0,1,0,0,0,0,3,2,0
128848,252,Buy More Supercenter,IL,62832,271,43,Central,St. Louis,3,2018,5426.87,3902.5198,10909.32,0.390606654,0,0,0,1,0,0,1,0,0,0,0,0,1
132224,836,Buy More Supercenter,GA,31558,28,3,Southeast,Jacksonville-Brunswick,2,2016,12634.2568,18440.43,10905.93,-0.314861053,0,2,0,0,1,0,0,6,0,0,2,0,0
130875,5418,Buy More Supercenter,KY,40218,242,41,Southeast,Louisville,2,2018,2807.3296,3815.3099,10905.9299,-0.264193559,0,0,0,0,0,0,0,0,0,0,0,0,0
128010,1689,Buy More Supercenter,CO,80015,376,47,West,Denver,3,2018,13137.9599,7074.05,10905.1732,0.85720484,1,2,2,0,0,1,0,5,1,0,0,2,1
131796,700,Buy More Supercenter,AL,36703,11,14,Southeast,Birmingham,3,2017,7370.68,9303.9134,10903.72,-0.207787123,0,2,2,0,1,0,0,0,0,0,0,0,0
131678,6692,Member's Buy More,AZ,85704,37,Western,West,Tucson,2,2015,12314.97,20164.44,10903.4195,-0.389272898,0,0,0,0,0,0,0,0,0,0,0,0,0
129961,3864,Buy More Supercenter,NC,28540,302,27,Southeast,"Greenville, NC",1,2017,7464.2099,12477.1766,10903.24,-0.401770918,0,0,0,0,0,0,0,0,0,0,0,0,0
129234,2925,Buy More Supercenter,CA,94558,453,56,West,San Francisco-Oakland,3,2016,6120.2934,10174.85,10902.1,-0.398488096,0,0,0,0,0,0,0,0,0,0,0,0,0
131556,6541,Member's Buy More,NJ,8540,64,Northeast,Northeast,Philadelphia,3,2015,7107.29,12875.26,10898.8399,-0.447988623,0,0,0,0,0,0,0,0,0,0,0,0,0
130121,4330,Buy More Supercenter,AL,35043,13,14,Southeast,Birmingham,3,2018,18063.9799,12945.5098,10898.23,0.39538575,0,1,1,1,0,0,0,0,0,2,0,0,0
130678,5186,Buy More Supercenter,AZ,85295,373,46,West,Phoenix,3,2016,6697.3668,10726.73,10896,-0.375637608,0,0,0,0,0,0,0,0,0,0,0,0,0
128671,2307,Buy More Supercenter,UT,84095,403,54,West,Salt Lake City,3,2016,9710.5632,6570.86,10894.12,0.477822264,0,0,0,0,0,0,0,0,0,0,0,0,0
127500,1225,Buy More Supercenter,FL,32065,101,3,Southeast,Jacksonville-Brunswick,2,2018,4789.59,4902.5699,10892.7733,-0.023045036,0,0,2,2,0,0,0,0,4,2,0,1,0
131191,601,Buy More Supercenter,TX,76904,73,44,Central,San Angelo,1,2016,11224.3,13872.53,10890.14,-0.190897407,0,4,0,0,1,0,0,1,0,0,2,0,0
129407,3191,Buy More Supercenter,SC,29671,35,4,Southeast,"Greenville, SC",2,2016,6871.7999,9920.08,10883.01,-0.307283822,0,0,0,0,0,0,0,0,0,0,0,0,0
129797,3645,Buy More Supercenter,TX,79701,73,44,Central,Odessa-Midland,1,2015,27614.34,14235.92,10882.0297,0.939765045,1,0,0,0,0,0,0,0,0,0,0,0,0
127669,1380,Buy More Supercenter,NM,87701,375,46,West,Albuquerque-Santa Fe,2,2017,3843.8098,2654.8301,10881.37,0.447855288,0,1,1,0,1,0,0,0,0,0,1,0,0
127917,1605,Buy More Supercenter,FL,32506,14,3,Southeast,Pensacola,2,2017,5508.6498,12122.0367,10878.16,-0.545567306,0,3,0,0,1,0,0,2,2,0,3,0,0
128806,2477,Buy More Supercenter,OR,97471,468,60,West,Eugene,1,2016,5663.6299,7100.97,10876.68,-0.202414614,0,0,0,0,0,0,0,0,0,0,0,0,0
131594,6612,Member's Buy More,CA,94520,41,Western,West,San Francisco-Oakland,3,2016,9346.2368,10208.08,10876.48,-0.084427552,0,1,0,0,1,0,0,2,0,0,1,0,0
131487,6439,Member's Buy More,TX,79762,47,Western,Central,Odessa-Midland,1,2017,15002.2299,22983.6733,10876.38,-0.347265787,0,2,2,0,1,0,0,4,1,0,0,0,0
128643,2278,Buy More Supercenter,PA,16509,228,20,Northeast,Erie,1,2017,11838.3199,8392.8233,10876.17,0.41052891,0,7,3,0,0,0,0,2,0,0,0,0,0
132289,87,Buy More Supercenter,LA,71055,127,13,Southeast,Shreveport,1,2017,7924.7,20939.4333,10875.47,-0.621541811,0,5,2,0,0,1,0,5,43,0,4,0,0
131615,6632,Member's Buy More,CO,80209,56,Western,West,Denver,3,2016,6543.6502,5899.27,10874.58,0.109230498,0,2,0,0,1,0,0,1,0,0,1,0,0
128763,2420,Buy More Supercenter,PA,15012,235,20,Northeast,Pittsburgh,2,2018,13762.1698,5902.2698,10872.67,1.33167413,1,0,1,0,0,0,0,0,1,0,0,1,0
127838,1532,Buy More Supercenter,AZ,85308,369,46,West,Phoenix,3,2017,12402.4899,14136.7,10872.42,-0.122674323,0,4,1,0,1,0,0,3,0,0,2,0,0
128989,2659,Buy More,ME,4105,180,16,Northeast,Portland-Auburn,1,2016,9883.7635,8773.77,10870.33,0.126512719,0,2,0,0,0,0,0,0,0,0,0,0,0
127600,1317,Buy More Supercenter,NC,28805,294,4,Southeast,"Greenville, SC",2,2017,5869.2298,14316.4,10869.56,-0.59003452,0,2,0,0,0,0,0,0,0,0,2,0,0
131392,6337,Member's Buy More,NH,3874,35,Northeast,Northeast,Boston,3,2018,0,7202.2499,10868.1533,-1,0,0,3,0,0,1,0,0,10,0,0,1,0
128391,2035,Buy More Supercenter,OH,45331,223,21,Northeast,Dayton,2,2016,4044.9901,10986.37,10867.4,-0.631817416,0,1,0,0,1,0,0,0,0,0,1,0,0
129485,3278,Buy More Supercenter,NE,68526,433,51,West,Omaha,2,2016,11954.0965,15476.97,10866.7,-0.227620361,0,0,0,0,0,0,0,0,0,0,0,0,0
128395,2039,Buy More,CA,95348,450,56,West,Fresno-Visalia,2,2018,6607.3996,9403.5499,10865.28,-0.297350504,0,3,2,0,0,1,0,1,0,0,0,1,0
130139,4358,Buy More Supercenter,NE,68124,432,51,West,Omaha,2,2017,10522.0699,12047.7402,10864.08,-0.126635392,0,0,0,0,0,2,0,0,0,0,0,0,0
128279,1930,Buy More,NH,3865,184,16,Northeast,Boston,3,2018,7107.4096,5744.4298,10862.8768,0.237269816,0,1,0,0,1,0,0,0,0,0,2,0,0
128903,2572,Buy More Supercenter,OH,45690,218,21,Northeast,"Columbus, OH",2,2018,3096.5697,2449.2398,10862.5734,0.264298294,0,2,5,0,1,0,0,0,0,0,1,5,0
129154,2843,Buy More Supercenter,FL,34491,89,9,Southeast,Gainesville-West Palm Beach,3,2015,13743.16,12391.62,10861.6496,0.109068871,0,0,0,0,0,0,0,0,0,0,0,0,0
128241,1897,Buy More Supercenter,IL,60007,268,25,Central,Chicago,3,2016,12187.3968,15081.73,10858.32,-0.191909894,0,1,0,0,1,0,0,1,0,0,1,0,0
129717,3544,Buy More,CT,6437,163,17,Northeast,Hartford-New Haven,2,2018,8546.2898,8377.8099,10857.0733,0.020110256,0,3,2,1,0,0,0,0,0,0,2,0,0
127987,1669,Buy More Supercenter,WI,54701,436,53,Central,La Crosse-Eau Claire,1,2018,4919.3898,5555.21,10856.7833,-0.114454755,0,1,6,3,1,4,3,0,2,1,1,5,3
129901,379,Buy More Supercenter,MO,65721,333,40,Central,"Springfield, MO",2,2015,8726.01,13914.58,10854.45,-0.372887288,0,0,0,0,0,0,0,0,0,0,0,0,0
127922,161,Buy More Supercenter,TN,38344,147,12,Southeast,Memphis,2,2017,3436.1899,3378.6667,10852.42,0.017025414,0,0,0,0,0,0,0,0,0,0,0,0,0
128481,2117,Buy More Supercenter,CA,93635,450,56,West,Fresno-Visalia,2,2015,6404.67,12391.19,10852.03,-0.483127125,0,0,0,0,0,0,0,0,0,0,0,0,0
127645,1359,Buy More Supercenter,SC,29406,36,4,Southeast,"Charleston, SC",2,2018,7331.5596,10050.1099,10849.6166,-0.270499559,0,0,2,0,0,1,0,0,1,0,0,0,0
131289,614,Buy More Supercenter,GA,30240,16,2,Southeast,Atlanta,3,2016,5658.9366,9542.47,10847.96,-0.406973603,0,2,0,0,0,0,0,2,0,0,1,0,0
129247,2938,Buy More Supercenter,LA,70508,132,13,Southeast,"Alexandria, LA",1,2015,5134.18,6229.32,10846.64,-0.175804101,0,0,0,0,0,0,0,0,0,0,0,0,0
127760,1463,Buy More Supercenter,OH,45385,218,21,Northeast,Dayton,2,2016,3618.83,9586.58,10845.28,-0.622510843,0,1,0,0,1,0,0,0,0,0,1,0,0
127436,1168,Buy More Supercenter,MS,39429,141,13,Southeast,"Jackson, MS",2,2016,720.1301,2577.16,10844.06,-0.720572219,0,3,0,0,1,0,0,0,0,0,0,0,0
127757,1460,Buy More Supercenter,NE,68901,429,51,West,Omaha,2,2018,12512.6696,14688.5599,10839.8832,-0.148135033,0,0,0,0,0,0,0,0,0,0,1,0,0
131028,5710,Buy More Supercenter,CA,95356,450,56,West,Sacramento,3,2017,8743.4098,10586.7868,10839.44,-0.174120537,0,0,1,0,1,0,0,0,0,0,0,0,0
130798,533,Buy More Supercenter,LA,70560,132,13,Southeast,Lake Charles,1,2016,3820.44,13933.54,10838.76,-0.725809809,0,1,0,0,1,0,0,0,0,0,0,0,0
128369,2013,Buy More Supercenter,ME,4901,179,16,Northeast,Portland-Auburn,1,2018,6017.9295,8934.4398,10838.3602,-0.326434602,0,2,1,1,0,0,1,0,0,1,3,0,1
131570,657,Buy More Supercenter,TN,38501,152,12,Southeast,Nashville,2,2017,14259.2,21440.3166,10837.98,-0.334935194,0,1,0,0,0,1,0,1,0,0,1,0,0
127827,1522,Buy More Supercenter,WV,26241,320,41,Northeast,Charleston-Huntington,2,2017,5161.2498,3553.9834,10837.49,0.452243643,0,1,1,0,0,1,0,0,3,0,1,1,0
131424,6368,Member's Buy More,VA,23320,33,Northeast,Northeast,Norfolk-Portsmouth,2,2018,5047.5604,12489.2499,10836.4034,-0.595847594,0,1,1,3,0,0,1,1,0,1,1,0,2
129309,3008,Buy More Supercenter,GA,30314,23,2,Southeast,Atlanta,3,2017,1214.5999,6319.8866,10836.35,-0.807813023,0,1,0,0,1,0,0,0,0,0,1,0,0
579683,6247,Member's Buy More,MO,64158,21,North Central,Central,Kansas City,2,2017,9583.94,13086.9501,10835.57,-0.267671999,0,4,2,0,2,1,0,0,0,0,1,1,0
130633,5136,Buy More Supercenter,CA,95901,455,56,West,Sacramento,3,2017,14130.5598,13151.5168,10834.06,0.074443352,0,1,0,0,1,0,0,1,0,0,1,0,0
131366,6312,Member's Buy More,MN,55125,23,Western,Central,Minneapolis-St. Paul,3,2016,8474.7165,9627.45,10833.75,-0.119734042,0,1,0,0,1,0,0,0,0,0,0,0,0
131455,6409,Member's Buy More,GA,30084,93,Southeast,Southeast,Atlanta,3,2017,4936.8099,12669.3267,10830.83,-0.610333681,0,0,0,0,0,0,0,0,0,0,0,0,0
130555,505,Buy More Supercenter,LA,70634,134,13,Southeast,Lake Charles,1,2015,16122.07,12077.02,10830.52,0.334937758,0,0,0,0,0,0,0,0,0,0,0,0,0
127895,1586,Buy More Supercenter,GA,30106,26,2,Southeast,Atlanta,3,2016,5499.18,11508.41,10829.79,-0.522159881,0,0,0,0,0,0,0,0,0,0,0,0,0
127504,1229,Buy More Supercenter,AL,35244,13,14,Southeast,Birmingham,3,2018,7345.2594,8550.1898,10829.18,-0.140924404,0,1,0,0,0,0,0,0,0,0,0,0,0
131510,6462,Member's Buy More,ME,4330,20,Northeast,Northeast,Portland-Auburn,1,2018,8311.7599,15346.9498,10828.88,-0.458409651,0,2,2,0,0,2,0,1,0,0,5,3,0
579720,7246,Buy More Supercenter,GA,31014,32,3,Southeast,Macon,1,2018,4931.71,4140.3999,10828.4532,0.191119244,0,2,1,1,1,0,0,3,0,0,3,0,1
130273,46,Buy More Supercenter,MO,65613,357,40,Central,"Springfield, MO",2,2015,8345.37,10471.78,10825.9195,-0.203060989,0,0,0,0,0,0,0,0,0,0,0,0,0
128560,2194,Buy More,VA,22315,283,75,Northeast,"Washington, DC",3,2018,8735.9396,10675.5098,10824.8865,-0.181684082,0,2,4,4,0,0,1,0,1,0,1,4,3
127484,1210,Buy More Supercenter,KY,40356,260,41,Southeast,Lexington,2,2017,9924.5199,9307.2734,10822.68,0.066318724,0,0,0,0,0,0,0,0,0,0,0,0,0
131463,6417,Member's Buy More,MI,49424,45,North Central,Central,Grand Rapids,2,2017,5720.3998,4464.1534,10822.46,0.281407534,0,0,0,0,1,0,0,0,0,0,0,0,0
127353,1091,Buy More Supercenter,AL,36420,7,3,Southeast,Birmingham,3,2018,4417.0394,4468.1298,10821.4133,-0.011434404,0,1,1,0,1,0,0,0,0,0,1,0,0
127871,1563,Buy More Supercenter,CA,93536,448,57,West,Los Angeles,3,2016,5754.9602,9735.38,10821.34,-0.408861267,0,0,0,0,0,0,0,0,0,0,0,0,0
130382,4774,Member's Buy More,NJ,7094,15,Northeast,Northeast,New Jersey,3,2018,4545.1,2810.4802,10820.0834,0.617196947,1,2,3,3,0,0,1,5,1,4,2,3,3
127876,1568,Buy More Supercenter,PA,16148,229,20,Northeast,Akron,2,2016,5885.0132,12343.13,10817.51,-0.523215489,0,1,0,0,1,0,0,0,0,0,2,0,0
129086,2766,Buy More Supercenter,AZ,85260,370,46,West,Phoenix,3,2017,8339.96,13757.1066,10815.31,-0.39377078,0,6,0,0,2,0,0,2,0,0,3,0,0
129082,2760,Buy More Supercenter,AL,36545,14,3,Southeast,Mobile,1,2018,5711.7297,3853.1499,10814.3634,0.48235336,0,0,1,0,0,1,0,0,0,0,0,1,0
128711,2349,XPS,TX,75143,561,64,Central,Dallas,3,2018,0,1256.32,10812.9399,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
128173,1835,Buy More Supercenter,NY,13850,190,18,Northeast,Wilkes Barre-Scranton,2,2015,8878.24,10592.78,10810.4395,-0.161859304,0,0,0,0,0,0,0,0,0,0,0,0,0
181605,2305,Neighborhood Buy More,CT,6010,155,15,Northeast,Hartford-New Haven,2,2015,848.05,2985.22,10810.1397,-0.715917085,0,0,0,0,0,0,0,0,0,0,0,0,0
127487,1213,Buy More Supercenter,FL,34613,104,9,Southeast,Tampa-St. Petersburg,3,2018,6266.8494,3009.7399,10810.0833,1.082189694,1,0,0,0,0,0,0,0,0,0,0,0,0
127572,1292,Buy More Supercenter,VA,24073,312,26,Northeast,Roanoke,1,2016,16917.3466,15490.24,10807.04,0.092129405,0,1,0,0,2,0,0,0,0,0,1,0,0
181684,5814,Buy More Supercenter,GA,30115,26,2,Southeast,Atlanta,3,2018,8561.1695,6476.2999,10805.6799,0.321922955,0,3,4,2,0,1,1,1,5,0,1,4,1
130622,5123,Buy More Supercenter,CO,80920,391,47,West,Denver,3,2016,14017.2865,7783.02,10805.56,0.80100867,1,4,0,0,0,0,0,0,0,0,0,0,0
128363,2007,Buy More Supercenter,WA,98837,473,60,West,Spokane,2,2015,11236.57,7882.87,10805.13,0.425441495,0,0,0,0,0,0,0,0,0,0,0,0,0
131248,6066,Distribution Center,KY,42240,None,None,Southeast,Nashville,2,2017,772.93,15.16,10804.24,49.9848285,1,1,0,0,0,0,0,0,0,0,0,0,0
131107,586,Buy More Supercenter,SC,29526,37,4,Southeast,Florence-Myrtle Beach,1,2017,6954.6598,3127.0168,10803.66,1.224055784,1,2,0,0,0,2,0,0,0,0,3,0,0
127435,1167,Buy More Supercenter,WI,53144,435,53,Central,Milwaukee,3,2018,6511.7299,8188.3,10802.4534,-0.204751914,0,2,0,0,0,0,0,2,0,0,1,0,0
128308,1957,Buy More Supercenter,FL,34110,105,11,Southeast,Tampa-St. Petersburg,3,2017,1762.03,3976.4732,10801.88,-0.556886238,0,0,0,0,0,0,0,0,0,0,0,0,0
127532,1256,Buy More Supercenter,IL,60435,266,25,Central,Chicago,3,2016,11090.4166,15515.09,10799.46,-0.285185158,0,0,0,0,1,0,0,0,0,0,0,0,0
129246,2937,Buy More Supercenter,MN,55746,419,52,Central,Minneapolis-St. Paul,3,2018,10846.64,13548.1599,10797.3535,-0.199401241,0,1,1,3,0,1,1,1,0,2,1,2,2
129436,3225,Buy More Supercenter,TX,75088,583,5,Central,Dallas,3,2016,5544.0466,11233.54,10796.22,-0.506473774,0,0,0,0,0,0,0,0,0,0,0,0,0
129593,3401,Buy More Supercenter,GA,30349,19,2,Southeast,Atlanta,3,2015,2055.81,2458.8,10794.4895,-0.163897023,0,0,0,0,0,0,0,0,0,0,0,0,0
130146,4372,Buy More Supercenter,WV,26537,320,41,Northeast,Charleston-Huntington,2,2016,13935.9032,13308.62,10794.1,0.047133602,0,2,0,0,1,0,0,12,0,0,1,0,0
129494,3286,Buy More Supercenter,TX,75065,52,5,Central,Ft. Worth,2,2017,3986.1198,5068.9466,10792.06,-0.21361969,0,1,0,0,1,0,0,1,0,0,1,0,0
131917,776,Buy More Supercenter,NE,68025,432,51,West,Omaha,2,2017,10793.9099,12416.2767,10792.01,-0.130664517,0,0,0,0,0,2,0,0,0,0,0,0,0
131433,6378,Member's Buy More,CA,92507,54,Western,West,Los Angeles,3,2016,8320.4666,8804.73,10791.22,-0.055000369,0,0,0,0,0,0,0,0,0,0,0,0,0
129908,3799,Buy More Supercenter,AZ,85210,371,46,West,Phoenix,3,2016,5072.2235,5721.94,10790.67,-0.11354829,0,0,0,0,0,0,0,0,0,0,0,0,0
128715,2352,Buy More Supercenter,MN,55008,424,52,Central,Minneapolis-St. Paul,3,2016,6390.4132,13252.65,10789.27,-0.517801104,0,0,0,0,0,0,0,0,0,0,0,0,0
128083,1753,Buy More Supercenter,NH,3038,184,16,Northeast,Boston,3,2018,8129.3299,12729.34,10788.5666,-0.361370668,0,1,0,0,0,0,0,1,0,0,1,0,0
131678,6692,Member's Buy More,AZ,85704,37,Western,West,Tucson,2,2018,13236.6998,9309.79,10788.4633,0.421804337,0,0,0,0,0,0,0,0,0,0,0,0,0
127865,1558,Buy More Supercenter,NC,27288,298,26,Southeast,Raleigh-Durham,3,2016,3622.7965,10305.94,10786.92,-0.648474909,0,2,0,0,2,0,0,1,0,0,2,0,0
127710,1418,Buy More Supercenter,IL,62269,340,43,Central,St. Louis,3,2015,4334.92,8195.38,10784.7497,-0.471053203,0,0,0,0,0,0,0,0,0,0,0,0,0
128347,1992,Buy More,CA,91786,462,57,West,Los Angeles,3,2018,2352.8099,8229.0299,10783.9568,-0.714084172,0,0,1,0,0,2,0,0,0,0,0,2,0
129096,2781,Buy More Supercenter,ID,83686,399,47,West,Boise,1,2018,7666.9097,10383.5299,10783.7502,-0.261627811,0,1,0,0,0,1,0,0,0,0,0,0,0
181686,5858,Buy More Supercenter,AZ,85747,367,46,West,Tucson,2,2016,14113.8832,11607.58,10783.02,0.215919528,0,0,0,0,0,0,0,0,0,0,0,0,0
128471,2108,Buy More Supercenter,NJ,8330,165,22,Northeast,Philadelphia,3,2015,4047.36,13216.38,10782.6396,-0.693761832,0,0,0,0,0,0,0,0,0,0,0,0,0
130218,449,Buy More Supercenter,TX,77642,66,13,Central,Beaumont-Port Arthur,1,2017,9366.6198,4214.4433,10781.83,1.222504643,1,2,0,0,2,0,0,2,0,0,0,0,0
130556,5051,Buy More Supercenter,CO,80634,378,47,West,Denver,3,2017,9454.18,9173.4933,10779.92,0.030597581,0,2,2,0,1,1,0,0,1,0,2,2,0
127552,1274,Buy More Supercenter,WI,53190,441,53,Central,Milwaukee,3,2017,8560.6799,5994.1734,10779.72,0.428166876,0,0,0,0,0,0,0,0,0,0,0,1,0
129033,271,Buy More Supercenter,TX,76230,74,44,Central,Wichita Falls,1,2015,7318.14,12924.97,10778.0497,-0.433798299,0,0,0,0,0,0,0,0,0,0,0,0,0
588492,6286,Buy More Supercenter,TX,76549,81,8,Central,Waco-Temple-Bryan,1,2017,8473.0098,8936.9033,10777.38,-0.051907633,0,1,0,0,2,0,0,0,0,0,0,0,0
130842,5380,Buy More,MA,2339,159,16,Northeast,Boston,3,2016,9906.7099,13003.73,10774.08,-0.238163981,0,0,0,0,0,0,0,0,0,0,0,0,0
128644,2279,Buy More Supercenter,MD,21060,282,75,Northeast,Baltimore,3,2017,1882.3799,5289.4766,10771.39,-0.644127379,0,0,0,0,0,0,0,0,0,0,0,0,0
130107,4299,Buy More Supercenter,TX,79424,71,44,Central,Lubbock,1,2018,6245.6895,6621.1298,10771.2665,-0.056703359,0,7,6,1,1,0,0,0,0,4,5,6,3
131470,6423,Member's Buy More,NY,10941,15,Northeast,Northeast,Hudson Valley,3,2017,12426.6698,20256.8265,10767.3,-0.386544097,0,0,0,0,0,0,0,0,0,0,0,0,0
128464,2101,Buy More Supercenter,WA,99337,475,60,West,Yakima-Pasco-Richland,1,2018,15177.7295,11692.9399,10767.0499,0.298025101,0,5,3,4,0,4,1,1,0,0,1,0,0
130047,4216,Buy More Supercenter,IN,47201,580,43,Central,Indianapolis,3,2018,11286.2395,16149.8898,10766.7667,-0.301156872,0,0,1,1,0,0,0,0,3,5,0,1,1
130121,4330,Buy More Supercenter,AL,35043,13,14,Southeast,Birmingham,3,2017,12945.5098,10898.23,10765.74,0.18785434,0,1,1,0,0,0,0,0,2,0,0,0,0
131321,6235,Member's Buy More,CA,92115,54,Western,West,San Diego,3,2017,19331.1798,11473.9333,10765.67,0.684791021,1,1,1,0,0,1,0,0,2,0,1,1,0
131134,5894,Buy More Supercenter,FL,32765,91,9,Southeast,Orlando,2,2017,6519.0199,7933.6566,10765.5,-0.178308285,0,10,0,0,1,0,0,5,0,0,8,0,0
131903,770,Buy More Supercenter,KS,67530,406,47,Central,Wichita-Hutchinson Plus,2,2015,12783.36,11431.63,10765.3498,0.11824473,0,0,0,0,0,0,0,0,0,0,0,0,0
127341,1080,Buy More Supercenter,TN,37604,124,26,Southeast,"Tri-Cities, TN/VA",1,2017,18096.62,14742.5933,10764.91,0.227505883,0,1,3,0,0,4,0,0,0,0,2,0,0
131379,6325,Member's Buy More,IN,46143,38,North Central,Central,Indianapolis,3,2016,5008.9901,14841.76,10761.98,-0.662507001,0,1,0,0,1,0,0,0,0,0,1,0,0
129008,2680,Buy More Supercenter,IN,46628,201,19,Central,Indianapolis,3,2015,5608.97,3778.92,10761.82,0.484278577,0,0,0,0,0,0,0,0,0,0,0,0,0
